refseq;oligo_id
NM_004404;H300008645
NM_001008491;H300008645
NM_006155;H300008645
NM_001004459;H300008633
NM_012275;H300008599
NM_173170;H300008599
NM_001005469;H300007932
NM_031296;H300007882
NM_001005216;H300007837
NM_033664;H300012329
NM_080841;H300011649
NM_001300;H300011590
NM_206943;H300011540
NM_000627;H300011540
NM_001934;H300011504
NM_007349;H300011489
NM_019088;H300010878
NM_004733;H300010787
NM_003880;H300010724
NM_000217;H300010064
NM_001720;H300010027
NM_018103;H300015506
NM_052916;H300014685
NM_001844;H300013906
NM_016029;H300013859
NM_020816;H300013228
NM_001329;H300017962
XM_498499;H300017962
NM_003676;H300017869
NM_194287;H300017204
XM_051017;H300017158
NM_032219;H300017121
NM_144672;H300017113
NM_152309;H300016341
NM_175634;H300020047
NM_004349;H300020047
NM_175636;H300020047
NM_175635;H300020047
NM_015981;H300019614
NM_171825;H300019614
NM_030665;H300019592
NM_015678;H300019586
NM_032347;H300019558
NM_013341;H300019527
NM_021733;H300019122
NM_003023;H300019092
NM_000285;H300019067
NM_016489;H300019035
NM_003898;H300019028
NM_005968;H300018618
NM_031203;H300018618
NM_004828;H300018611
NM_018151;H300018560
NM_024833;H300018551
NM_017990;H300021694
NM_015027;H300021624
NM_133327;H300021137
NM_020241;H300021137
NM_032108;H300021137
NM_030622;H300021130
NM_004901;H300021097
NM_020642;H300021067
NM_182901;H300021067
NM_144707;H300020578
XM_371116;H300020571
NM_173505;H300020545
NM_139284;H300020538
NM_001437;H300020114
NM_000319;H300020079
NM_015033;H300020072
NM_014630;opHsV0400000689
NM_018652;opHsV0400000379
XM_496076;opHsV0400000379
XM_370876;opHsV0400000379
XM_292357;opHsV0400000379
NM_001978;opHsV0400000361
NM_001075;opHsV0400000355
NM_018221;opHsV0400000331
NM_203471;opHsV0400000002
NM_020129;opHsV0400000002
NM_145185;H300022838
NM_001004298;H300022804
NM_001004298;H300022259
NM_178814;H300022237
NM_005378;H300022231
NM_025169;H300022193
NM_018651;H300022193
NM_032497;H300022152
XM_497913;opHsV0400001888
NM_002457;opHsV0400001859
NM_032045;opHsV0400001506
NM_152547;opHsV0400001483
XM_496286;opHsV0400001130
NM_007260;opHsV0400001130
NM_144678;opHsV0400001106
XM_496025;opHsV0400000731
XM_372543;opHsV0400000731
XM_495863;opHsV0400003339
XM_373547;opHsV0400002986
XM_292785;opHsV0400002968
NM_153486;opHsV0400002962
NM_194436;opHsV0400002962
NM_018835;opHsV0400002944
NM_015409;opHsV0400002640
NM_173802;opHsV0400002569
NM_194249;opHsV0400002264
NM_007183;opHsV0400002240
NM_152313;opHsV0400002234
NM_153634;opHsV0400002193
NM_213597;opHsV0400002187
XM_497815;opHsV0400004473
NM_138333;opHsV0400004120
XM_115925;opHsV0400004097
XM_378156;opHsV0400004097
NM_002417;opHsV0400004073
NM_181618;opHsV0400003762
NM_138460;opHsV0400003762
NM_006510;opHsV0400003720
NM_030950;opHsV0400003720
NM_139175;opHsV0400003362
NM_001003941;opHsV0400005976
NM_001001701;opHsV0400005947
NM_001004740;opHsV0400005577
NM_052943;opHsV0400005248
XM_067585;opHsV0400005218
NM_178230;opHsV0400004848
XM_085833;opHsV0400007128
XM_084990;opHsV0400007122
NM_006322;opHsV0400007122
XM_066484;opHsV0400007104
XM_065445;opHsV0400007098
XM_210400;opHsV0400007098
XM_059047;opHsV0400007075
NM_182644;opHsV0400006776
NM_182605;opHsV0400006771
NM_180990;opHsV0400006729
NM_177925;opHsV0400006699
NM_018267;opHsV0400006699
NM_021057;opHsV0400006394
NM_020553;opHsV0400006377
NM_020552;opHsV0400006377
NM_017734;opHsV0400006329
NM_001007545;opHsV0400006024
XM_376486;opHsV0400008280
NM_000301;opHsV0400008256
NM_002665;opHsV0400008256
XM_376111;opHsV0400008256
XM_376010;opHsV0400008250
XM_375491;opHsV0400008226
XM_373659;opHsV0400007904
XM_373638;opHsV0400007898
XM_373594;opHsV0400007880
XM_373575;opHsV0400007874
XM_373543;opHsV0400007850
XM_373495;opHsV0400007826
XM_371078;opHsV0400007528
XM_371009;opHsV0400007522
XM_295178;opHsV0400007457
XM_498746;opHsV0400009784
XM_498716;opHsV0400009761
XM_498709;opHsV0400009755
XM_498680;opHsV0400009737
XM_498643;opHsV0400009713
XM_497957;opHsV0400009408
XM_497899;opHsV0400009384
XM_497888;opHsV0400009378
XM_497846;opHsV0400009361
NM_002567;opHsV0400009361
NM_006218;opHsV0400009337
XM_497790;opHsV0400009337
XM_497771;opHsV0400009331
XM_496972;opHsV0400009026
NM_014426;opHsV0400009026
NM_152227;opHsV0400009026
XM_496823;opHsV0400009002
XM_376474;opHsV0400008985
XM_496769;opHsV0400008985
NM_000987;opHsV0400008979
XM_496746;opHsV0400008979
XM_496697;opHsV0400008961
XM_496682;opHsV0400008955
XM_379408;opHsV0400008632
XM_379372;opHsV0400008626
XM_499275;opHsV0400010154
XM_496861;opHsV0400010154
XM_499225;opHsV0400010130
NM_012397;opHsV0400012721
NM_032735;H200001779
NM_006480;H200001769
NM_017786;H200001638
NM_032227;H200001065
NM_005895;H200000958
NM_006513;H200000946
NM_006154;H200000406
NM_198400;H200000406
NM_002042;H200000376
NM_007288;H200000338
NM_007287;H200000338
NM_000902;H200000338
NM_007289;H200000338
NM_018837;H200004653
NM_198596;H200004653
XM_378706;H200004589
NM_006308;H200004538
NM_003265;H200003931
NM_021212;H200003922
NM_024607;H200003830
NM_024593;H200003257
NM_020354;H200003172
NM_139182;H200003162
NM_015230;H200003162
NM_015503;H200002503
NM_006833;H200002495
NM_004281;H200002463
NM_004959;H200007234
NM_005049;H200006684
NM_002774;H200006678
NM_005429;H200006638
NM_199246;H200006628
NM_004060;H200006628
NM_001004197;H200006603
NM_005944;H200006603
NM_001004196;H200006603
NM_012080;H200006595
NM_005424;H200006558
NM_000756;H200006062
NM_014766;H200006013
NM_003217;H200005982
NM_012482;H200005384
NM_006567;H200005291
NM_033163;H200005264
NM_006119;H200005264
NM_033164;H200005264
NM_033165;H200005264
NM_001408;H200005251
NM_000212;H200010214
NM_025059;H200009164
NM_025047;H200009136
NM_024967;H200008946
NM_024958;H200008874
XM_291262;H200008857
NM_004733;H200008817
NM_020175;H200008797
NM_003713;H200008163
NM_177414;H200008163
NM_015634;H200008090
NM_004202;H200007398
NM_181661;H200007378
NM_184042;H200007378
NM_015243;H200007378
NM_152564;H200007378
NM_017890;H200007378
NM_178329;H200007338
NM_001837;H200007338
NM_002442;H200007327
NM_003961;H200013262
NM_170678;H200013174
NM_014446;H200013174
NM_145309;H200012545
NM_138734;H200012485
NM_138732;H200012485
NM_015080;H200012485
NM_144988;H200012477
NM_004720;H200012385
NM_003459;H200011780
NM_004505;H200011733
NM_138414;H200011691
NM_018427;H200011682
NM_014057;H200011647
NM_033014;H200011647
NM_024416;H200011647
NM_000751;H200011037
NM_002976;H200011028
NM_024697;H200010953
NM_002527;H200010946
NM_016546;H200010896
XM_496819;H200015957
NM_000539;H200015874
NM_144982;H200015826
NM_016235;H200015788
NM_031484;H200015065
NM_015621;H200015049
NM_080829;H200014999
NM_006552;H200014944
NM_022909;H200014882
NM_017609;H200014864
NM_178140;H200014182
NM_015022;H200014182
NM_014665;H200014103
NM_001895;H200014034
NM_177560;H200014034
NM_177559;H200014034
NM_006243;H200014024
XM_035497;H200013379
NM_015655;H200013299
NM_145000;H200020602
XM_498545;H200020515
NM_152288;H200019469
NM_032687;H200019322
NM_032030;H200019238
NM_032377;H200019176
NM_031212;H200019160
NM_020236;H200017780
NM_004286;H200017773
NM_019893;H200017737
NM_003262;H200017725
NM_080282;H200017657
NM_032383;H200017620
NM_014079;H200016801
NM_006241;H200016610
NM_015627;H300002046
NM_017894;H300001987
XM_372952;H300001393
NM_005188;H300001342
NM_017867;H300001329
NM_152782;H300001290
XM_085367;H300001279
NM_006160;H300000620
NM_001006113;H300000566
NM_002536;H300000566
NM_173509;H300000478
XM_378202;H200020808
NM_005259;H300004944
NM_001004297;H300004361
NM_052899;H300004321
NM_001399;H300004287
NM_001005609;H300004287
NM_004218;H300004273
XM_371210;H300004237
XM_208320;H300004224
NM_021968;H300003643
NM_138286;H300003585
NM_033647;H300002829
NM_006151;H300002776
XM_379629;H300002734
NM_014405;H300002721
XM_376160;H300007349
XM_496668;H300007245
NM_005169;H300007174
NM_003225;H300006547
XM_497470;H300005841
NM_025075;H300005834
NM_178451;H300005793
NM_003038;H300005742
NM_152406;H300005682
NM_144620;H300005082
NM_018140;H300008695
NM_032863;H300007993
NM_052838;H300007939
NM_020421;H300012559
NM_016620;H300012507
NM_014147;H300012452
NM_133463;H300011835
NM_139067;H300011819
NM_153822;H300011783
NM_002810;H300011783
NM_023037;H300011717
NM_152678;H300011067
NM_006606;H300011051
XM_040527;H300010970
NM_001007240;H300010914
NM_001502;H300010914
NM_004348;H300010900
NM_019051;H300010177
NM_144631;H300015688
NM_013333;H300014954
NM_002967;H300014895
NM_016374;H300014847
XM_093839;H300014165
NM_152688;H300014122
NM_172341;H300014067
XM_371374;H300014015
NM_017982;H300014015
NM_175724;H300013398
NM_175727;H300013398
NM_175725;H300013398
NM_000564;H300013398
NM_175728;H300013398
NM_175726;H300013398
XM_084482;H300013341
NM_000887;H300013297
NM_032268;H300013288
NM_017732;H300013254
NM_177938;H300013254
NM_138926;H300018192
NM_032354;H300017396
NM_183065;H300017396
NM_001940;H300017380
NM_001007026;H300017380
NM_025193;H300017265
NM_017586;H300017238
NM_020761;H300017227
NM_139021;H300016556
NM_032853;H300016493
NM_015680;H300015767
NM_130795;H300015752
NM_138736;H300019688
NM_020988;H300019688
NM_030973;H300019664
NM_030660;H300019636
NM_004993;H300019636
NM_004809;H300019629
NM_024552;H300019200
NM_015589;H300019191
NM_006612;H300019170
NM_005631;H300019163
NM_006600;H300019138
NM_022495;H300019130
NM_001009813;H300018749
NM_020160;H300018749
NM_003890;H300018727
NM_006158;H300018720
NM_024705;H300018694
NM_015666;H300018662
NM_006925;H300018655
NM_139013;H300021762
NM_001315;H300021762
NM_139012;H300021762
NM_139014;H300021762
NM_030767;H300021738
NM_000667;H300021699
NM_079420;H300021245
NM_079422;H300021245
NM_015167;H300021237
NM_031300;H300021209
NM_006526;H300021176
NM_001648;H300021144
NM_001002862;H300020721
NM_198440;H300020721
NM_031284;H300020713
NM_207113;H300020658
NM_032295;H300020658
NM_153450;H300020626
NM_000989;H300020619
NM_001677;H300020217
NM_004793;H300020187
NM_001005862;H300020181
NM_004448;H300020181
NM_006781;opHsV0400000795
NM_000882;opHsV0400000789
NM_002235;opHsV0400000460
NM_175924;opHsV0400000412
NM_199351;opHsV0400000395
NM_021643;opHsV0400000013
NM_148972;H300022354
NM_148965;H300022354
NM_148968;H300022354
NM_003790;H300022354
NM_148966;H300022354
NM_148969;H300022354
NM_148971;H300022354
NM_001010982;opHsV0400001523
XM_371555;opHsV0400001517
NM_013357;opHsV0400000836
NM_000584;opHsV0400000818
NM_198718;opHsV0400003074
NM_025180;opHsV0400003051
NM_178546;opHsV0400003027
NM_015933;opHsV0400002723
NM_002338;opHsV0400002651
NM_002457;opHsV0400002645
XM_372200;opHsV0400002299
NM_002882;opHsV0400002299
XM_292160;opHsV0400004578
NM_207429;opHsV0400004548
XM_376838;opHsV0400004531
NM_207507;opHsV0400004531
NM_005427;opHsV0400004202
NM_201282;opHsV0400003850
NM_033421;opHsV0400003802
NM_152897;opHsV0400003802
XM_499265;opHsV0400003773
NM_001004320;opHsV0400003773
NM_014921;opHsV0400003468
NM_001008701;opHsV0400003468
NM_175057;opHsV0400003450
NM_001253;opHsV0400006053
NM_001008699;opHsV0400006035
NM_001008407;opHsV0400006029
XM_085578;opHsV0400005653
NM_003520;opHsV0400005354
XM_379853;opHsV0400007228
XM_171154;opHsV0400007228
XM_165511;opHsV0400007210
XM_379976;opHsV0400007210
XM_114166;opHsV0400007187
NM_201283;opHsV0400006852
NM_005228;opHsV0400006852
NM_201284;opHsV0400006852
NM_201282;opHsV0400006852
NM_198696;opHsV0400006829
NM_198387;opHsV0400006811
NM_198382;opHsV0400006811
NM_198378;opHsV0400006811
NM_198377;opHsV0400006811
NM_198397;opHsV0400006811
NM_018896;opHsV0400006811
NM_198379;opHsV0400006811
NM_198384;opHsV0400006811
NM_198383;opHsV0400006811
NM_198386;opHsV0400006811
NM_183001;opHsV0400006787
NM_147129;opHsV0400006781
NM_182775;opHsV0400006781
NM_182774;opHsV0400006781
NM_032087;opHsV0400006483
NM_031467;opHsV0400006477
NM_025008;opHsV0400006459
NM_024771;opHsV0400006453
NM_002362;opHsV0400006083
NM_002181;opHsV0400006077
XM_379741;opHsV0400008685
XM_379636;opHsV0400008667
XM_380011;opHsV0400008356
XM_377946;opHsV0400008356
XM_377725;opHsV0400008338
XM_377185;opHsV0400008314
XM_499295;opHsV0400008290
XM_496882;opHsV0400008290
XM_376619;opHsV0400008290
XM_496877;opHsV0400008290
XM_376560;opHsV0400008285
XM_376549;opHsV0400008285
XM_373865;opHsV0400007980
XM_373866;opHsV0400007980
XM_373826;opHsV0400007963
XM_373765;opHsV0400007939
XM_373746;opHsV0400007933
XM_373688;opHsV0400007915
XM_373671;opHsV0400007909
NM_194247;opHsV0400007610
XM_371824;opHsV0400007610
NM_018262;opHsV0400007587
NM_052989;opHsV0400007587
NM_052985;opHsV0400007587
NM_052990;opHsV0400007587
XM_371663;opHsV0400007587
XM_371626;opHsV0400007581
XM_498879;opHsV0400009866
XM_498840;opHsV0400009837
XM_378824;opHsV0400009837
XM_498789;opHsV0400009795
XM_498790;opHsV0400009795
XM_498760;opHsV0400009795
XM_498165;opHsV0400009485
XM_498103;opHsV0400009467
XM_498083;opHsV0400009461
XM_498022;opHsV0400009443
XM_498011;opHsV0400009437
XM_497978;opHsV0400009419
XM_497254;opHsV0400009091
XM_497244;opHsV0400009085
XM_495867;opHsV0400008739
XM_495832;opHsV0400008733
XM_497224;opHsV0400010242
XM_499540;opHsV0400010218
XM_499533;opHsV0400010212
XM_499079;opHsV0400010212
XM_499361;opHsV0400010165
XM_496916;opHsV0400010165
NM_173503;opHsV0400010165
NM_033274;opHsV0400012075
NM_003262;H200001606
NM_017875;H200001559
NM_020651;H200001516
NM_001009894;H200001462
NM_004111;H200000919
NM_002802;H200000913
NM_006507;H200000879
NM_016319;H200000825
NM_054016;H200000796
NM_001511;H200000203
NM_001325;H200000170
NM_004146;H200000163
NM_013319;H200004496
NM_032024;H200004462
NM_007168;H200004426
NM_001887;H200004383
NM_004952;H200004369
NM_020919;H200003787
NM_153371;H200003738
NM_017799;H200003727
NM_032883;H200003664
NM_138392;H200003652
NM_148905;H200003091
NM_148907;H200003091
NM_024586;H200003091
NM_148906;H200003091
NM_148909;H200003091
NM_148904;H200003091
NM_148908;H200003091
NM_022368;H200002975
NM_145119;H200002975
NM_016593;H200002927
NM_173546;H200002322
NM_024092;H200002314
NM_019005;H200007075
NM_002834;H200007043
NM_003810;H200007034
NM_015411;H200006535
NM_080655;H200006525
NM_001640;H200006494
NM_002286;H200005907
NM_018849;H200005869
NM_080648;H200005856
NM_001641;H200005856
NM_080649;H200005856
NM_014931;H200005783
NM_013371;H200005769
NM_153758;H200005769
NM_004794;H200005219
NM_017823;H200005175
XM_040592;H200005130
NM_003320;H200005093
NM_177972;H200005093
NM_020789;H200010152
NM_006107;H200010083
NM_016424;H200010083
NM_006677;H200010012
NM_016526;H200009911
NM_022763;H200009896
NM_004732;H200008759
NM_007209;H200008624
NM_133259;H200008596
NM_016292;H200008581
NM_003378;H200007959
NM_138969;H200007946
NM_004761;H200007911
NM_006207;H200007894
NM_017933;H200007856
NM_017893;H200007836
XM_290704;H200007174
NM_005112;H200007136
NM_017491;H200007136
NM_004843;H200013032
NM_152679;H200013021
NM_201595;H200012350
NM_015859;H200012350
NM_005028;H200011615
NM_004776;H200011525
NM_015099;H200011511
NM_004691;H200011480
NM_012265;H200011467
NM_032109;H200010860
NM_007031;H200010819
NM_152781;H200010775
NM_001042;H200010719
NM_012217;H200015729
NM_015115;H200015697
NM_004949;H200015680
NM_024422;H200015680
NM_006699;H200015642
NM_016527;H200015571
NM_001005783;H200015571
NM_175929;H200014770
NM_004115;H200014770
NM_018082;H200014763
NM_001398;H200014729
NM_012426;H200014713
NM_005455;H200014668
NM_203350;H200014668
NM_003174;H200013978
NM_021738;H200013978
NM_003482;H200013892
NM_004507;H200013846
NM_005154;H200013833
NM_019112;H200013117
NM_033308;H200013117
NM_178834;H200013065
NM_052891;H200020172
NM_032945;H200020162
NM_016434;H200020162
NM_032957;H200020162
NM_001006621;H200019095
NM_024117;H200019095
NM_001006617;H200019095
NM_001006620;H200019095
NM_024334;H200019029
NM_024786;H200018975
NM_006074;H200018907
NM_014322;H200017557
NM_013238;H200017527
NM_015959;H200017517
NM_014442;H200017478
NM_016332;H200017458
NM_031479;H200017432
NM_012130;H200016568
NM_144492;H200016568
NM_016179;H200016524
NM_199250;H200016406
NM_199249;H200016406
NM_153833;H300001930
NM_144581;H300001826
NM_003697;H300001794
NM_152676;H300001161
NM_178519;H300001149
NM_003538;H300001107
NM_177400;H300001096
NM_001003;H300000427
NM_213725;H300000427
NM_006223;H300000394
XM_378692;H300000291
XM_372194;H300000283
NM_139158;H200020357
XM_373344;H300004755
XM_496186;H300004086
NM_005725;H300003331
NM_013339;H300003286
NM_014007;H300003274
NM_005995;H300002692
NM_000909;H300002616
NM_182534;H300002534
NM_004907;H300007114
NM_000975;H300007073
NM_052928;H300007025
XM_166138;H300006369
XM_375646;H300006290
NM_178547;H300006253
NM_020063;H300006244
XM_496622;H300005598
NM_001008727;H300005584
NM_001008537;H300005548
NM_206966;H300005538
NM_173860;H300009975
NM_133452;H300009931
NM_178495;H300009342
NM_001008949;H300009342
NM_144584;H300009288
XM_292197;H300009200
NM_004289;H300008623
NM_001868;H300008608
NM_001444;H300008477
NM_017544;H300008470
NM_001448;H300007916
XM_374428;H300007807
XM_295200;H300007807
NM_177951;H300012320
NM_002039;H300011606
NM_207123;H300011606
NM_020732;H300011518
NM_175863;H300011518
NM_017519;H300011518
NM_152602;H300010853
NM_016009;H300010814
NM_139201;H300010803
NM_014685;H300010702
NM_005417;H300010051
NM_198291;H300010051
NM_145665;H300010010
NM_145662;H300010010
NM_013453;H300010010
NM_032417;H300010010
NM_022661;H300010010
XM_371111;H300015468
XM_037493;H300015391
NM_170706;H300014753
NM_018188;H300013980
NM_017785;H300013879
NM_014437;H300013836
NM_020153;H300013196
NM_019013;H300013099
NM_172106;H300017879
NM_172107;H300017879
NM_181671;H300017835
NM_181864;H300017135
NM_003621;H300016394
NM_014454;H300016361
NM_014339;H300016352
NM_017644;H300016321
NM_006772;H300016305
NM_001798;H300016261
NM_005338;H300020033
NM_015344;H300020026
NM_030579;H300019606
NM_024884;H300019599
NM_019854;H300019545
NM_015026;H300019539
NM_033022;H300019520
NM_001026;H300019520
NM_032546;H300019511
NM_187841;H300019511
NM_001167;H300019098
NM_130395;H300019074
NM_020135;H300019074
NM_032565;H300019048
NM_001005413;H300019042
NM_001005414;H300019042
NM_007057;H300019042
NM_032997;H300019042
NM_004742;H300019020
NM_016096;H300019014
NM_138957;H300018627
NM_002745;H300018627
NM_018058;H300018606
NM_199242;H300018600
NM_182483;H300018574
NM_018839;H300018574
NM_016143;H300018574
NM_018833;H300018538
NM_000544;H300018538
NM_006321;H300021587
NM_013372;H300021089
NM_001001336;H300021058
NM_016229;H300021058
NM_152307;H300021046
NM_032772;H300021010
NM_014354;H300020524
NM_017822;H300020095
NM_032848;H300020085
NM_001081;H300020055
NM_024706;opHsV0400000701
NM_175739;opHsV0400000671
NM_173593;opHsV0400000367
NM_002718;opHsV0400000349
NM_181897;opHsV0400000349
NM_005882;opHsV0400000343
NM_014752;opHsV0400000325
NM_018225;opHsV0400000319
NM_020800;H300022907
NM_152793;H300022872
NM_030782;H300022817
NM_138423;H300022775
NM_177974;H300022775
NM_001768;H300022252
NM_001003789;H300022182
NM_007081;H300022182
NM_013412;H300022182
NM_007082;H300022182
NM_002697;H300022163
XM_208185;opHsV0400001876
NM_024633;opHsV0400001871
NM_017929;opHsV0400001853
NM_001508;opHsV0400001799
XM_371487;opHsV0400001494
NM_003140;opHsV0400001453
XM_293656;opHsV0400001447
NM_000511;opHsV0400001118
NM_005197;opHsV0400001094
NM_005557;opHsV0400000719
NM_017923;opHsV0400003327
NM_015892;opHsV0400003309
NM_012447;opHsV0400003303
NM_000719;opHsV0400003004
NM_033200;opHsV0400002956
NM_004705;opHsV0400002950
NM_148675;opHsV0400002628
XM_290629;opHsV0400002581
NM_000085;opHsV0400002246
