File Name HCC011_K.txt , Type a HCC  normalized	File Name HCC013_K.txt , Type a HCC  normalized	File Name HCC015_WH_KM.txt , Type a HCC  normalized	File Name HCC022_WH_KM.txt , Type a HCC  normalized	File Name HCC025WH.txt , Type a HCC  normalized	File Name HCC031.txt , Type a HCC  normalized	File Name HCC103_WH.txt , Type a HCC  normalized	File Name HCC104.txt , Type a HCC  normalized	File Name HCC105.txt , Type a HCC  normalized	File Name HCC107_WH.txt , Type a HCC  normalized	File Name HCC108.txt , Type a HCC  normalized	File Name HCC114.txt , Type a HCC  normalized	File Name HCC116_K.txt , Type a HCC  normalized	File Name HCC119.txt , Type a HCC  normalized
1.06	0.92	0.77	0.82	0.89	0.75	0.66	1.58	0.46	1.06	0.36	1.4	0.45	0.49
0.54	0.55	1.94	1.19	1.41	1.96	1.23	1.19	1.6	0.87	0.92	0.56	0.4	0.35
1.24	0.82	2.79	2.41	1.54	1.97	1.79	1.22	3.73	0.67	0.63	1.25	0.48	1.08
1.29	1.46	1.15	1.72	1.44	2.95	0.88	3.38	2.32	1.56	1.18	0.5	1.65	1.66
0.55	1.09	0.41	0.98	0.82	1.32	0.42	0.71	0.3	0.32	0.3	0.51	0.81	0.25
0.74	0.69	1.21	1.28	1	3.77	0.33	0.66	1.41	0.82	1.89	0.45	0.8	0.41
1.37	0.95	1.22	1.3	0.51	1.16	1.06	0.92	0.49	1.44	0.51	0.38	1.93	0.53
0.76	1.01	0.74	2.58	0.34	0.74	1.04	0.24	0.95	1.11	0.59	1.19	0.54	0.3
0.3	1.02	0.41	0.95	1.08	0.73	1.75	0.29	1.11	0.92	0.74	1.19	1.2	0.34
0.4	0.54	0.32	0.19	0.22	1.24	0.77	0.64	0.93	0.23	0.21	0.39	0.33	0.21
1.54	0.7	0.36	1.04	0.69	0.74	0.99	1.77	0.69	2.45	0.34	0.5	0.58	0.18
1.61	1.27	1.13	2.04	0.49	1.2	1.91	0.35	2.04	2.08	1.13	1.13	1.02	0.24
0.76	0.88	1.54	1.02	1.06	0.68	0.41	0.33	0.41	2.12	1.78	0.39	0.4	0.31
2.66	1.23	0.73	0.57	1.38	0.32	0.61	1.14	0.63	2.13	1.07	1.8	0.93	4.6
1.07	0.78	0.42	0.68	1.7	0.82	1.15	0.65	0.63	1.15	0.35	0.61	0.35	0.52
0.28	1.01	0.28	1	0.92	0.28	0.34	0.5	1.04	0.74	1.3	0.37	0.54	0.18
0.73	0.4	0.27	0.81	0.23	0.67	1.11	0.76	0.21	0.32	0.68	0.98	0.38	0.35
0.98	1	0.56	0.69	0.95	2.05	0.6	0.93	1.13	0.92	1.16	0.4	0.24	0.23
1.23	0.49	1.06	1.71	1	0.46	0.67	1.38	0.79	1.35	0.92	0.63	1.57	1.12
0.42	2.95	1.61	2.1	1.6	1.05	0.84	3.93	0.34	1.31	1.1	6.97	0.91	0.71
0.83	1.44	1.73	1.35	0.77	0.92	1.74	0.65	0.46	3.15	0.82	0.91	0.55	0.37
0.86	0.39	1.08	1.09	1.24	0.84	0.52	0.46	1.76	0.48	0.82	0.44	1.65	0.31
0.92	0.88	1.53	1.42	0.75	1.45	1.16	1.52	1.16	1.96	0.57	1.16	0.55	1.49
0.89	0.53	1.37	0.41	0.28	0.7	0.31	1.52	0.64	0.58	0.76	0.2	0.49	0.89
0.8	0.99	1.64	0.34	1.05	2.15	1.25	1.23	1.7	0.67	1.65	0.42	1.67	0.39
1.13	0.86	1.82	1.31	1.71	0.45	2.03	0.39	0.76	3.09	1.53	0.78	1.27	0.79
0.83	0.39	0.89	0.88	0.85	1.35	0.36	0.56	1.54	0.45	0.77	0.2	0.48	0.93
0.71	0.32	0.66	0.33	1.58	1.36	0.36	0.59	1.05	0.94	0.78	0.53	0.26	0.65
1.01	1.34	1.77	1.12	0.47	2.52	0.5	1.22	1.41	0.62	0.97	0.51	0.61	1.37
0.79	0.45	1.67	1.29	1.06	0.86	0.53	0.57	0.39	0.79	0.38	0.54	0.27	0.26
1.21	1.04	1.15	0.77	0.83	0.83	1.17	0.41	2.14	0.7	1.21	0.41	1.92	0.37
0.33	0.92	0.94	1	1.13	0.65	0.76	0.82	1.13	0.74	0.61	0.29	0.3	0.42
1.14	1.97	1.56	1.34	1.09	0.88	0.48	1.75	1.56	1.08	1.51	2.01	0.64	1.34
0.24	1.27	0.97	1.31	1.15	0.95	0.45	0.54	0.43	3.27	0.45	7.7	0.43	5.92
0.48	0.21	0.39	0.98	0.73	0.31	0.16	0.28	0.29	0.67	0.27	0.13	0.43	0.07
0.87	0.6	0.59	0.71	0.79	0.81	0.32	1.01	0.76	0.67	0.9	0.15	1.21	0.22
0.29	0.76	0.56	0.35	1.61	0.77	3.34	2.15	1.21	0.97	1.14	0.83	1.28	0.2
0.36	0.96	0.97	2.3	0.45	0.58	1.23	0.6	0.92	0.46	1.48	0.33	0.85	0.33
0.99	0.53	1.77	0.54	1.06	0.76	1.26	0.88	1.16	2	2.54	0.53	1.58	0.64
1.3	0.97	0.37	0.91	0.93	0.54	0.28	0.89	0.79	1.14	0.8	1.08	1.03	0.33
0.31	0.86	0.92	1.43	0.38	0.68	0.72	0.62	0.82	0.98	0.69	0.35	1.51	0.5
0.46	0.78	2.12	1.57	1.59	2.28	0.88	0.35	0.3	0.45	1.11	0.31	0.81	0.38
0.46	0.23	1.09	0.29	0.31	0.44	0.32	1.21	0.34	0.37	0.43	0.22	0.59	0.31
0.56	1.06	0.72	0.73	1.11	0.36	0.59	1.65	0.36	0.32	1.18	0.82	1.32	0.35
2.26	1.93	0.62	3.43	0.88	0.95	1.5	1.15	2.75	0.78	2.75	2.07	1.93	1.63
0.7	0.77	0.78	0.86	1.21	1.6	0.4	1.35	0.89	0.34	0.36	0.78	0.51	0.76
1.41	2.34	0.85	1.84	0.42	0.89	0.44	0.25	0.3	2.92	0.84	0.61	0.54	0.48
0.38	0.85	0.51	0.4	0.87	0.85	0.66	0.67	1.7	0.97	0.35	0.33	1.01	0.4
0.23	0.2	0.67	0.64	0.83	0.32	0.5	0.31	0.62	0.94	1.09	0.42	0.67	0.2
1.07	1.53	2.18	1.39	1.54	0.95	0.79	0.98	0.86	1.67	1.03	1.29	1.08	0.44
0.45	0.59	0.89	0.99	0.68	0.73	0.44	0.53	0.83	0.71	1.25	0.38	0.72	0.29
0.56	0.96	0.32	0.63	1.26	0.88	0.68	0.77	0.24	0.31	0.32	0.44	0.44	0.33
0.4	1.28	1.41	0.85	1.4	0.49	0.51	0.5	0.73	0.95	0.75	0.3	0.82	0.24
2.44	1.45	0.64	1.62	1.11	0.62	1.31	8.59	0.85	0.31	0.35	1.39	1.55	0.82
0.21	0.53	0.61	0.8	0.71	0.93	0.33	0.86	0.83	0.84	0.23	1.46	0.27	0.38
0.67	1.38	1.76	0.83	0.37	0.6	0.83	1.32	0.74	0.69	1.04	0.91	0.35	0.5
0.7	0.72	0.72	0.37	0.5	0.38	0.57	1.03	0.63	0.48	0.28	0.72	1.23	0.44
0.9	1.14	1.57	2	1.33	0.83	1.66	0.66	0.45	2.18	0.63	0.64	0.87	0.51
2.39	0.38	2.33	2.96	0.74	1.19	1.1	1.43	1.64	0.92	1.75	4.35	1.15	2.24
1.18	1.06	1.56	1.34	1.84	1.98	1.21	0.84	0.84	1.6	0.81	0.73	0.56	0.79
0.84	0.27	1.41	1.53	1.48	0.73	1.26	0.23	0.99	0.88	0.35	0.53	0.74	0.83
1	0.54	0.78	1.78	0.4	0.34	1.2	0.63	0.89	1.55	2.15	0.43	0.57	0.41
3.26	1.34	0.76	1.72	2.39	0.72	0.58	0.99	0.39	0.44	2.7	0.36	0.36	0.69
1.95	1.13	1.3	0.77	1.59	0.85	0.76	0.41	0.56	2.58	0.63	1.02	0.85	0.8
3.14	0.91	0.75	1.69	0.75	0.87	2.86	2.45	0.58	3	1.5	1.3	1.1	0.9
1.15	1.73	0.92	0.27	1.62	0.72	1.08	1.34	0.82	0.42	0.56	1.14	0.7	0.35
0.66	0.96	1.34	0.95	0.96	0.89	1.07	0.69	0.93	1.23	1.17	4.46	1.03	0.3
0.53	0.88	1.51	1.98	0.93	1.01	1.36	0.58	0.94	0.44	1.27	0.94	0.76	0.33
0.45	1.35	0.84	1.09	0.64	0.35	1.6	3.11	0.62	0.74	0.67	0.64	0.93	1.13
1.63	0.73	1.54	1.27	0.47	1.39	1.98	1.03	0.97	1	2.01	2.28	1.47	0.32
0.45	0.39	0.91	1.76	0.89	1.45	0.46	1.2	0.39	0.73	1.56	0.66	0.79	0.56
1.49	0.56	1.94	2.73	0.55	1.3	1.89	1.11	1.71	1.17	0.58	1.13	1.78	0.57
1.7	1.66	0.52	2.36	1.63	1.42	0.66	1.19	1.58	0.61	1.51	0.59	1.14	0.8
0.37	4.11	2.2	1.34	0.77	2.36	2.8	1.93	1.28	2.54	3.39	1.58	1.56	5.47
0.61	0.86	0.27	1.15	0.69	0.69	0.89	1.51	0.54	1.81	0.6	0.93	1.08	0.64
0.92	1.29	1.02	1.19	1.69	0.71	0.57	0.56	1.39	0.99	0.28	1.02	1.3	0.24
0.4	0.85	1	1.18	0.93	0.83	0.25	0.81	1.55	1.18	0.99	0.27	1.85	0.15
1.67	0.8	0.99	1.15	1.11	1.77	1.31	0.71	1.06	0.43	0.41	0.73	0.97	0.62
1.11	1.41	1.52	0.77	0.85	0.8	1.43	0.62	0.91	1.3	0.33	0.76	0.99	0.51
1.39	0.62	0.37	0.38	0.4	0.43	0.44	1.16	1.25	3.24	0.47	0.66	1.14	0.67
0.84	0.28	1.36	0.39	1.43	0.95	1.09	0.68	1.95	0.36	1.28	0.48	1.18	0.54
1.18	0.59	0.8	0.28	0.26	0.15	0.35	0.42	0.33	0.48	0.44	0.15	0.58	0.21
0.78	0.64	1.16	0.41	1.24	0.37	0.64	0.33	0.44	0.91	0.88	0.43	0.4	3.16
0.51	0.38	0.71	1.01	0.29	0.67	1.37	0.8	1.4	0.7	1.35	0.48	1.2	0.47
0.61	0.67	0.71	0.74	0.72	0.95	0.93	0.37	1.29	0.73	0.29	0.57	0.24	0.2
2.79	0.53	0.53	1.36	0.8	1.49	0.68	0.42	0.56	1.99	1.21	1.04	2.61	0.72
0.7	0.89	0.43	0.74	1.79	0.24	0.58	1.34	2.21	0.6	0.88	0.82	1.43	0.47
1.18	0.47	0.68	1.21	0.8	1.03	1.45	0.94	0.82	0.35	0.79	0.44	0.75	0.74
1.36	0.31	1.56	1.56	1.02	0.67	0.78	0.82	0.38	0.77	0.73	0.77	0.31	13.61
0.72	0.97	1.11	1.52	1.84	0.99	0.53	0.93	0.9	1.2	1.15	0.34	1.62	0.38
1.27	0.97	1.5	1.16	2.27	1.09	0.55	1.47	1.24	1.39	1.18	1.45	0.58	2.51
0.68	0.99	0.59	1.43	1.69	0.87	2.43	1.33	0.83	0.79	0.98	0.5	0.73	0.25
1.27	1.31	1.3	2.01	0.54	1.47	1.28	1.56	1.08	0.86	1.9	0.75	1.2	1.08
0.97	0.84	1	0.26	0.77	0.19	0.3	0.55	1.2	1.05	0.33	0.46	0.44	0.32
0.89	2.05	1.17	1.3	0.36	0.7	0.38	0.28	0.99	0.77	0.92	1.58	2.67	0.46
0.17	0.32	0.35	0.86	0.44	0.36	0.18	0.26	0.72	0.89	0.95	0.82	0.46	0.23
1.92	2.13	1.42	2.99	1.83	0.83	1.75	0.94	1.84	1.7	1.16	1.61	3.43	0.6
0.92	0.35	0.28	0.62	0.61	0.15	0.25	0.27	0.38	0.38	0.2	0.39	0.64	0.19
0.86	0.77	1.05	1.21	0.46	0.81	0.81	0.74	0.6	1.42	1.22	1.44	1.69	0.33
2.46	1.57	3.13	1.43	1.61	1.12	0.54	1	1.93	2.24	0.86	1.13	0.69	0.68
1.26	0.7	0.4	0.62	1.15	0.52	0.78	1.24	1.6	1.57	0.94	0.32	1.71	0.52
0.76	0.4	1.26	1.1	1.07	1.63	1.86	1.14	0.84	0.92	0.78	0.29	1.32	0.31
1.59	0.62	0.5	0.35	1.28	1.28	1.26	0.54	0.97	1.07	0.79	0.62	1.08	0.87
0.82	0.84	0.94	1.31	1.25	0.72	0.5	1.09	0.8	0.37	1.16	0.33	1.23	0.37
0.64	0.44	0.64	0.79	1.22	0.31	0.24	0.15	0.44	0.22	0.44	0.24	0.76	0.16
2.54	1.04	1.49	1.51	0.42	0.59	0.78	15.11	0.88	1.03	1.46	0.78	1.22	0.64
3.05	0.32	1.08	1.06	1.16	1.2	0.71	1.18	1.2	1.59	0.45	0.3	1.21	0.33
0.82	1.79	0.68	2.2	0.86	1.04	0.96	0.7	3.25	0.92	0.86	0.56	0.75	0.68
1.08	0.82	1.12	0.69	6.71	2.42	0.56	0.95	1.29	0.91	2.01	0.72	0.42	0.37
0.86	0.8	1.8	1.06	0.78	0.75	0.86	1.67	0.9	0.93	3.38	0.6	0.4	0.5
0.85	1.11	1.61	1.17	1.18	1.62	0.52	0.84	1.25	2.44	1.14	0.48	0.85	0.94
0.83	0.83	1.31	0.71	1.4	0.25	0.78	0.64	1.9	0.61	2.27	2.3	2.49	0.36
0.96	0.5	1.54	1.73	1.17	0.74	0.77	0.7	0.87	0.52	0.9	0.25	0.47	0.34
0.81	0.76	0.33	1.32	0.94	1.75	0.66	0.69	1.24	1.3	1.69	0.58	0.89	0.7
0.65	0.34	1.14	0.51	1.05	0.28	1.27	0.67	1.07	0.73	0.66	0.2	1.95	0.15
0.91	1.57	0.47	2.23	1.08	0.69	1.13	1.08	1.03	0.83	1.15	0.42	2.94	0.56
1.3	1.92	1.28	1.34	2.16	0.45	1	1.18	0.79	0.85	1.28	0.95	1.67	0.4
0.63	0.5	0.57	1.14	0.93	0.23	1.18	0.68	0.41	0.64	0.55	0.55	0.87	0.3
1.16	2.25	0.46	0.72	1.47	1.26	0.56	1.11	1.47	0.53	0.42	0.39	1.14	0.63
0.57	0.77	0.7	0.72	0.75	0.57	0.58	0.74	0.54	0.58	0.49	0.73	1.1	0.47
1.09	0.3	1.12	1.16	1.11	0.68	0.41	0.43	0.47	0.4	0.35	0.61	0.24	0.88
0.9	0.7	0.99	1.29	1.96	0.32	0.66	0.99	1.27	0.9	0.88	0.82	1.4	0.42
0.98	0.99	1.28	0.92	0.41	0.77	1.9	0.57	0.66	1.6	0.96	0.46	0.71	0.55
1.22	0.85	1.77	2.15	0.65	2.17	1.27	0.4	0.57	3.54	0.66	3.35	0.6	0.6
1.84	1.56	2.06	1.6	1.62	0.71	1.8	1.11	3.32	1.85	3.47	1.56	0.59	0.68
1.08	0.98	0.83	2.35	0.83	0.66	0.72	1.91	0.91	0.66	1.06	1.03	1.03	0.37
0.49	0.6	0.41	0.49	1.78	1.51	1.46	0.69	0.34	1.04	0.37	1.32	0.55	0.17
1.52	0.93	2.16	0.81	1.27	1.1	0.49	0.66	0.32	0.65	0.39	0.59	0.54	0.28
1.2	0.62	0.99	1.09	1.3	0.25	1	1.24	2.59	0.35	0.63	0.22	0.77	1.58
0.83	0.48	0.31	1.43	0.82	0.85	0.35	0.75	0.44	0.81	0.36	0.55	0.49	0.34
1.53	1.51	1.24	1.78	1.57	1.36	0.58	0.85	2.39	1.05	0.53	2.04	1.66	0.29
0.44	1.82	1.77	1.7	0.88	1.23	1.56	0.45	1.6	1.1	0.58	0.56	1.04	1.15
1.47	3.92	3.54	2.6	1.62	1.21	2.23	1.29	0.61	1.63	0.56	0.87	2	0.45
2.76	1.29	0.78	2.72	1.7	2.4	1.16	2.86	2	1.49	1.47	1.47	0.88	1.13
1.6	0.33	0.74	0.82	1.33	0.77	1.88	0.51	0.81	0.87	0.69	0.55	0.63	0.28
1.01	0.69	2.52	0.97	1.38	0.66	0.38	0.26	0.35	1.06	0.6	0.24	0.28	0.36
0.51	0.71	1.75	0.83	0.93	0.43	1.09	0.48	1.22	0.66	0.56	0.22	0.6	0.14
0.7	0.59	1.02	0.75	0.74	0.39	0.33	0.65	0.86	0.82	0.33	0.52	0.63	0.29
0.46	0.95	0.52	0.89	1.52	0.28	0.43	0.72	1.19	0.81	0.77	0.56	1.1	0.44
0.88	0.59	0.93	0.87	1.04	1.08	1.44	1.27	0.74	0.65	0.28	3.81	0.98	8.03
1.17	1.15	1.84	3.61	2.12	1.64	2.25	1.22	1.38	1.49	0.92	2.59	0.73	1.02
0.59	0.97	0.71	2.52	0.76	0.61	0.59	0.32	1.64	0.78	0.37	1.33	0.69	0.4
0.97	2.19	2.86	0.87	0.97	0.28	1.21	0.78	0.66	0.69	0.46	0.66	0.87	0.37
0.42	0.7	0.51	0.74	0.72	0.17	0.23	0.28	0.26	0.51	0.36	0.72	0.59	0.38
0.7	0.65	1.59	0.77	0.67	3.41	2.67	0.73	1.75	0.77	1.07	0.69	0.83	0.21
0.75	2.59	0.94	1.46	1.88	0.46	0.89	0.39	1.77	1.03	1.97	0.43	0.3	1.18
0.21	0.93	0.72	0.66	0.49	0.57	0.34	0.39	0.66	1.25	0.38	0.26	0.6	0.12
1.38	0.63	1.7	1.23	1.14	0.9	0.56	0.32	2.21	1.17	0.51	1.82	1.71	2.35
1.01	1.61	0.84	0.74	0.35	0.56	0.69	0.39	0.28	1.95	0.59	0.27	0.57	0.28
0.4	0.52	0.47	0.42	0.54	1.21	0.99	1.15	0.63	0.57	0.85	0.45	0.52	0.83
1.96	0.54	0.71	0.43	1	0.54	0.38	0.59	0.52	0.63	0.59	0.35	0.3	0.28
0.71	0.31	1.62	0.93	0.42	1.08	0.9	0.54	1.63	2.05	0.41	1.32	0.65	0.54
0.88	0.58	0.49	0.92	0.79	1.69	1.38	0.29	2.03	1.26	1.04	0.74	0.7	1.17
0.66	0.72	0.7	1.09	1.15	4.95	1.09	0.2	0.49	1	0.3	0.23	0.52	0.69
1.63	2.31	1.97	0.37	1.54	1.45	0.72	0.39	3.42	0.7	1.34	1.55	1.6	1.22
0.83	1.03	1.17	1.74	1.41	1.15	1.7	0.36	0.99	1.22	0.59	0.39	2.44	1.54
1.51	0.63	1.84	1.72	2.85	1.03	0.59	1.47	0.48	0.51	0.48	0.59	1.17	0.22
0.82	0.69	1.05	1.12	1.24	1.58	0.5	2.13	3.38	1.6	0.85	0.29	0.86	0.28
1.28	0.46	1.29	0.72	0.94	0.8	1.27	1.09	0.89	0.66	0.31	0.43	0.77	0.24
0.52	0.78	0.61	0.7	0.81	0.39	0.48	0.69	0.2	0.68	0.53	0.31	0.79	0.2
1.48	2.32	0.99	2.2	0.74	0.38	0.95	0.37	1.21	0.81	0.96	3.06	1.79	2.53
1.22	1.2	1.08	0.96	1.34	0.56	1.75	0.88	1.07	1.04	0.93	0.64	0.59	0.44
0.67	0.95	0.53	2.63	1.02	1.12	0.33	0.64	0.31	1.07	0.34	0.4	0.68	0.89
2.83	0.7	1.82	1.99	3.75	2.44	1.38	1.28	1.8	1.58	1.26	1.38	3.49	0.74
1.05	0.3	0.54	0.71	0.64	0.48	0.28	0.67	0.53	0.76	0.61	0.23	0.37	0.6
0.69	0.54	0.55	1.34	0.92	0.42	0.44	0.7	0.85	0.5	1.94	1.59	1.16	0.29
1.36	1.41	3.31	1.28	1.47	2.36	0.5	0.89	0.94	2.05	1.17	0.82	0.8	1.05
0.96	0.31	0.77	2.56	1.1	1.37	1.31	0.75	0.39	0.73	0.4	1.05	0.88	1.14
0.83	0.8	0.78	0.28	0.91	2.76	2.74	3.11	0.97	0.83	0.66	0.68	0.82	0.69
0.19	0.17	0.24	0.7	0.21	0.39	0.31	1.01	0.68	0.64	0.32	0.31	0.2	0.23
0.81	0.85	1	0.29	0.44	0.31	0.32	0.28	0.28	1.61	0.71	0.31	1.51	0.21
1.3	0.85	0.5	2.46	1.31	1.26	0.57	0.96	0.65	2.07	0.53	0.9	1.34	0.2
0.49	0.52	0.88	1.41	1	1.07	1.07	2.44	1.31	1.32	1.14	0.4	1.73	1.9
0.71	1.62	0.24	0.98	0.72	1.4	0.86	0.76	0.37	0.87	0.55	1.31	0.73	0.17
1.4	0.43	0.47	0.75	0.55	1.58	0.49	0.44	1.04	0.33	1.58	0.23	0.48	0.38
1.62	0.63	0.54	1.18	1.24	0.45	0.82	1.59	0.42	0.43	0.31	0.99	0.37	0.41
1.57	2.35	1.96	2.61	1.06	1	2.71	1.73	2.34	1.8	2.14	1.63	0.68	2.53
0.62	0.41	0.56	2.74	0.52	0.94	1.81	0.5	0.88	1.3	1.43	0.48	1.24	0.48
0.4	0.84	2.11	2.49	1.57	0.64	1.77	0.96	0.5	0.64	0.86	0.89	0.9	0.5
0.67	0.77	0.87	0.69	0.76	0.55	1.17	0.94	1.64	0.68	0.78	0.28	0.69	0.16
1.23	1.12	1.68	0.68	0.8	0.31	3.02	0.71	1.35	0.71	0.48	0.22	0.63	0.21
0.87	2	1.37	0.98	1.7	1.06	0.52	1.38	0.44	0.5	1.12	0.96	1.65	1.09
0.63	0.37	0.5	1.22	2.02	0.7	2.21	0.8	0.47	0.65	1.48	1.25	0.65	0.48
2.31	0.99	1.13	1.46	0.5	1.46	0.58	1.79	1.76	1.83	0.49	0.67	1.29	1.04
0.81	1.26	4.22	1.09	1.32	1.92	4.14	1.08	1.38	2.5	0.9	0.4	1.61	0.29
0.98	0.45	0.33	1.18	1.11	0.36	1.51	0.32	0.58	0.37	1.19	0.63	0.79	0.35
4.06	2.34	0.81	1.16	0.73	0.26	0.46	0.51	0.5	0.57	1.7	1.33	2.4	0.28
0.68	0.44	1.11	0.99	0.68	0.44	0.34	0.26	0.38	1.26	0.94	0.17	0.21	0.39
0.76	0.79	1.51	1.74	1.4	1.12	0.32	0.32	1.68	1.48	0.76	1.09	0.78	0.21
0.96	0.79	1.37	1.27	1.72	0.65	0.67	1.57	0.84	1.3	1.55	1.28	1.66	0.69
0.62	1.02	2.06	2.15	1.2	1.74	2.19	0.78	1.11	0.82	1.78	0.39	1.8	0.25
0.55	0.8	1.52	1.57	0.5	1.07	1.73	0.62	0.83	0.58	0.54	0.73	1.86	0.6
0.93	1.73	0.4	1.31	0.45	0.86	0.87	5.54	0.91	0.95	1.35	0.91	1.27	0.47
0.89	0.52	5.74	0.78	5.72	0.56	1.53	0.91	0.33	2.01	0.64	0.89	1.13	1.01
1.91	1.39	3.25	3.64	1.69	1.68	1.94	1.07	1.69	1.74	1.33	0.43	1.04	1.33
0.86	1.26	1.2	1.23	0.83	0.75	0.59	0.75	1.01	2.02	1.9	0.83	1.23	0.78
0.77	1.74	2.29	1.58	0.98	1.32	0.83	1.14	1.25	1.04	0.72	1.49	0.85	0.55
0.77	1.01	3.92	0.44	1.01	1.26	1.6	0.85	2.02	1.2	0.94	0.72	0.54	0.28
4.06	0.98	0.99	0.94	1.42	1.91	1.18	1.78	1.76	2.1	1.59	0.96	0.99	0.76
2.72	0.77	1	0.9	0.32	0.39	0.54	0.26	0.87	0.45	1	0.61	1.73	0.14
0.75	0.62	0.38	0.64	0.71	0.52	0.47	0.85	1.55	0.53	0.6	0.19	0.21	0.18
1.35	0.86	0.64	0.68	0.87	1.49	0.67	0.39	1.54	0.33	1.03	0.68	0.29	0.27
1.08	0.9	2.53	0.59	2.06	1.06	1.48	1.58	0.51	2.35	0.86	0.89	0.78	0.22
0.88	0.9	0.87	1.49	1.32	0.71	0.77	0.79	0.58	0.61	0.54	1.52	4.74	0.47
0.8	0.4	1	0.86	0.98	1.46	0.78	1.33	0.83	0.4	1.95	1	0.39	0.75
0.66	0.57	0.45	0.86	0.82	0.43	0.24	0.32	0.48	0.48	0.47	0.75	0.38	0.29
1.24	0.24	0.64	1.3	0.69	1.59	1.2	0.84	0.69	0.34	0.57	0.7	0.88	0.26
1.03	0.8	1.21	0.8	0.85	0.98	0.38	0.47	1.17	0.69	0.65	0.39	0.93	0.48
0.93	0.89	1.43	1	0.84	0.85	0.36	0.62	0.22	0.87	0.7	0.26	1.01	0.33
0.97	0.24	1.64	0.4	0.38	2.05	1.96	0.23	0.79	0.67	0.85	0.28	0.94	0.47
0.9	0.25	0.89	1.52	0.87	1.44	1.41	0.24	0.33	0.95	0.43	0.77	2.27	0.26
1.1	0.96	1.71	0.95	1.22	0.48	0.89	0.91	0.85	1.52	1.35	0.55	1.29	0.3
0.73	1.51	0.97	2.92	2.38	0.83	1.14	0.51	1.01	1.56	0.76	0.9	1.64	0.66
1.13	0.52	1.79	2.26	0.9	2.23	0.54	1.2	2.19	1.99	0.53	2.44	1.16	0.88
0.76	0.57	0.39	2.14	0.25	0.17	0.2	0.37	1.01	1	0.43	0.55	1.41	0.14
0.87	0.81	1.15	0.58	0.49	0.61	0.51	0.68	0.68	0.48	0.8	0.84	1.3	1.24
2.09	1.01	1.38	0.66	2.3	1.71	1.37	3.93	1.62	1.35	0.58	2.58	1.19	1.76
1.09	0.68	0.35	1.3	1.25	0.65	0.46	0.44	0.77	1.59	1.01	0.45	0.99	0.37
1.35	0.79	2.64	0.83	3.49	1.01	1.38	2.11	1.28	1.4	0.67	0.36	0.67	0.66
2.34	1.31	0.48	1.08	1.22	1.01	1.42	1.14	0.47	1.8	1.22	0.76	0.85	1.23
0.13	0.57	1.25	2.13	0.73	0.73	1.54	0.21	0.15	1.59	1.69	2.89	2.16	0.6
0.89	0.78	1.33	0.9	1.73	0.53	0.76	0.49	0.67	0.88	1.48	0.48	1	0.86
0.35	0.99	1.05	1.97	1.39	0.59	0.52	0.57	0.83	1.05	0.8	2.47	1.14	0.36
0.98	0.43	1.75	1.12	1.26	0.72	0.65	1.33	1.04	1.17	2.08	0.39	1.06	0.59
0.7	1.19	0.69	0.28	0.83	0.33	0.37	0.38	0.35	0.81	0.74	0.94	0.62	0.85
0.91	1.24	1.07	1.48	1.58	1.1	1.03	0.34	1.72	0.74	0.75	4.51	0.71	0.49
1.77	0.92	1.03	1.62	1.38	0.67	0.76	1.11	0.79	1.64	0.73	0.42	1.14	0.19
1.52	0.53	1.58	0.81	1.48	0.78	0.79	0.59	2.37	0.36	0.59	0.6	0.79	0.33
0.62	0.61	2.3	1.07	1.59	0.59	0.81	0.95	0.33	1.56	0.87	0.37	0.96	0.37
0.55	0.41	2.04	0.75	1.44	1.42	1.7	0.58	0.7	0.42	0.58	0.68	1.63	0.18
1.1	0.94	3.66	1.98	1.77	1.72	0.97	3.47	1.2	1.36	1.32	0.45	2.91	0.77
1.21	1.04	0.67	2.56	1.31	1	1.41	0.94	0.53	0.5	5.93	0.56	1.36	0.7
2.71	1.28	0.83	0.81	1.14	0.33	0.67	1.08	0.63	0.53	0.52	0.8	0.8	1.15
1.35	0.64	0.59	0.81	0.96	0.36	0.46	0.34	0.2	0.57	0.55	0.95	0.97	0.28
0.19	0.47	0.22	0.89	0.47	0.18	0.31	0.32	0.11	0.42	0.23	0.47	0.69	0.45
0.78	0.6	1.75	0.74	0.99	1.97	0.41	1.14	1.71	1.29	0.4	0.27	0.72	0.17
3.4	2.59	2.95	2.3	3.46	3.01	6.8	2.9	2.52	3.74	1.27	3.05	1.14	2.94
0.35	6.16	0.79	0.71	1.45	3.21	2.22	1.35	2.72	0.83	2.03	0.46	0.97	0.88
1.13	0.69	0.57	0.6	0.99	0.35	1.38	0.3	0.41	0.38	0.75	0.48	1	0.39
0.21	0.43	1.12	0.72	1.29	0.36	0.33	0.62	1.16	0.65	0.73	0.22	0.9	0.15
0.98	1.84	1.58	0.8	1.01	0.48	0.3	0.53	1	1.18	0.68	0.76	1.48	0.35
0.7	0.59	0.95	0.77	1.12	0.91	0.47	0.73	1.87	1.83	1.6	0.75	0.59	0.38
0.85	0.8	0.85	0.37	0.71	1.35	3.05	0.76	0.74	0.39	0.62	0.29	1.47	0.55
0.38	1.01	0.24	0.21	0.99	0.31	1.09	0.59	0.22	0.27	0.47	0.88	2.1	0.18
0.54	0.95	1.48	1.83	2.64	1.96	0.55	1.02	0.46	1.21	0.88	0.56	1	0.18
